TITLE="Integrated loads convergence history"
VARIABLES="R-time", "P-Time", "Fn_x", "Fn_y", "Fn_z", "Mn_x", "Mn_y", "Mn_z", "Ft_x", "Ft_y", "Ft_z", "Mt_x", "Mt_y", "Mt_z"
ZONE T="WALL"
     16     40 -0.13878523E-03  0.93713707E-04  0.25407865E-02  0.17618806E-02 -0.31095714E-02  0.21156250E-03 -0.58815527E-04  0.18979666E-04 -0.92099945E-05 -0.60654611E-05  0.10949899E-04  0.62882498E-04
     16     50 -0.13811688E-03  0.93506254E-04  0.25432326E-02  0.17653152E-02 -0.31126075E-02  0.21113652E-03 -0.58003503E-04  0.18803491E-04 -0.90818187E-05 -0.59789648E-05  0.10793492E-04  0.62117069E-04
     17     10 -0.13635618E-03  0.95849588E-04  0.25436126E-02  0.17571079E-02 -0.31438184E-02  0.21352764E-03 -0.57515486E-04  0.19781129E-04 -0.90579092E-05 -0.59375259E-05  0.10868138E-04  0.63020678E-04
     17     20 -0.13581327E-03  0.95643534E-04  0.25411430E-02  0.17556611E-02 -0.31408841E-02  0.21294529E-03 -0.57180613E-04  0.19719379E-04 -0.90182371E-05 -0.59112279E-05  0.10818675E-04  0.62718052E-04
     17     30 -0.13238373E-03  0.94562048E-04  0.25292593E-02  0.17460976E-02 -0.31268252E-02  0.20924109E-03 -0.56534422E-04  0.19591698E-04 -0.89085460E-05 -0.58363175E-05  0.10683010E-04  0.62124766E-04
     17     40 -0.13137210E-03  0.94121729E-04  0.25319325E-02  0.17493800E-02 -0.31304285E-02  0.20836840E-03 -0.55764875E-04  0.19462725E-04 -0.87863276E-05 -0.57515218E-05  0.10532377E-04  0.61445459E-04
     17     50 -0.13104864E-03  0.93954445E-04  0.25351631E-02  0.17529032E-02 -0.31343657E-02  0.20820185E-03 -0.55031063E-04  0.19310500E-04 -0.86751357E-05 -0.56763564E-05  0.10394630E-04  0.60762583E-04
     18     10 -0.12935089E-03  0.96172328E-04  0.25356063E-02  0.17441664E-02 -0.31654284E-02  0.21050343E-03 -0.54547974E-04  0.20243988E-04 -0.86540325E-05 -0.56364602E-05  0.10467080E-04  0.61631005E-04
     18     20 -0.12933136E-03  0.96093957E-04  0.25360530E-02  0.17447307E-02 -0.31660165E-02  0.21043329E-03 -0.54245704E-04  0.20192934E-04 -0.86092844E-05 -0.56060054E-05  0.10410820E-04  0.61364008E-04
     18     30 -0.12866856E-03  0.95780441E-04  0.25389204E-02  0.17460744E-02 -0.31699294E-02  0.20966171E-03 -0.53658673E-04  0.20088228E-04 -0.85201592E-05 -0.55454004E-05  0.10298831E-04  0.60839583E-04
     18     40 -0.12865522E-03  0.95639835E-04  0.25440721E-02  0.17506413E-02 -0.31764840E-02  0.20978583E-03 -0.52964043E-04  0.19960722E-04 -0.84148685E-05 -0.54725724E-05  0.10167237E-04  0.60214043E-04
     18     50 -0.12839171E-03  0.95499860E-04  0.25471001E-02  0.17535781E-02 -0.31801273E-02  0.20964989E-03 -0.52299281E-04  0.19819185E-04 -0.83175734E-05 -0.54066934E-05  0.10044920E-04  0.59591624E-04
     19     10 -0.12668500E-03  0.97685201E-04  0.25474932E-02  0.17441803E-02 -0.32111322E-02  0.21192180E-03 -0.51824000E-04  0.20695526E-04 -0.82985607E-05 -0.53679405E-05  0.10114969E-04  0.60410397E-04
     19     20 -0.12697732E-03  0.97729054E-04  0.25499243E-02  0.17460098E-02 -0.32141593E-02  0.21219608E-03 -0.51553967E-04  0.20637759E-04 -0.82508355E-05 -0.53354676E-05  0.10054524E-04  0.60157543E-04
     19     30 -0.12816137E-03  0.98048107E-04  0.25627003E-02  0.17541041E-02 -0.32303140E-02  0.21343645E-03 -0.51012881E-04  0.20560843E-04 -0.81762518E-05 -0.52849590E-05  0.99595213E-05  0.59698742E-04
     19     40 -0.12862341E-03  0.98140080E-04  0.25688440E-02  0.17588982E-02 -0.32380394E-02  0.21409693E-03 -0.50379525E-04  0.20442371E-04 -0.80829911E-05 -0.52209406E-05  0.98417473E-05  0.59126420E-04
     19     50 -0.12825090E-03  0.98006294E-04  0.25712990E-02  0.17611114E-02 -0.32409408E-02  0.21384516E-03 -0.49770970E-04  0.20319265E-04 -0.79947430E-05 -0.51612954E-05  0.97295645E-05  0.58565037E-04
     20     10 -0.12648484E-03  0.10020842E-03  0.25716134E-02  0.17510050E-02 -0.32719731E-02  0.21611736E-03 -0.49296862E-04  0.21157436E-04 -0.79772581E-05 -0.51233358E-05  0.97970469E-05  0.59351917E-04
     20     20 -0.12689294E-03  0.10033970E-03  0.25748519E-02  0.17532070E-02 -0.32759939E-02  0.21654973E-03 -0.49052411E-04  0.21099231E-04 -0.79296642E-05 -0.50915786E-05  0.97364691E-05  0.59115956E-04
     20     30 -0.12887695E-03  0.10102159E-03  0.25914256E-02  0.17631871E-02 -0.32968033E-02  0.21867315E-03 -0.48557888E-04  0.21021623E-04 -0.78635969E-05 -0.50470242E-05  0.96514877E-05  0.58688503E-04
     20     40 -0.12939252E-03  0.10122403E-03  0.25973842E-02  0.17674400E-02 -0.33042455E-02  0.21943221E-03 -0.47981450E-04  0.20899402E-04 -0.77783558E-05 -0.49890619E-05  0.95429961E-05  0.58150677E-04
     20     50 -0.12887439E-03  0.10107741E-03  0.25993177E-02  0.17691108E-02 -0.33064863E-02  0.21902347E-03 -0.47425152E-04  0.20781384E-04 -0.76965624E-05 -0.49340905E-05  0.94381380E-05  0.57631466E-04
     21     10 -0.12703332E-03  0.10330518E-03  0.25995633E-02  0.17583050E-02 -0.33375683E-02  0.22130365E-03 -0.46952440E-04  0.21581342E-04 -0.76801522E-05 -0.48966788E-05  0.95028713E-05  0.58385563E-04
     21     20 -0.12743138E-03  0.10347365E-03  0.26026962E-02  0.17602362E-02 -0.33414305E-02  0.22174653E-03 -0.46728808E-04  0.21525881E-04 -0.76354622E-05 -0.48677919E-05  0.94457969E-05  0.58167073E-04
     21     30 -0.12940085E-03  0.10423682E-03  0.26184228E-02  0.17687124E-02 -0.33610016E-02  0.22382994E-03 -0.46276199E-04  0.21444279E-04 -0.75745940E-05 -0.48267383E-05  0.93667371E-05  0.57763524E-04
     21     40 -0.12971590E-03  0.10443082E-03  0.26235812E-02  0.17721140E-02 -0.33673968E-02  0.22438106E-03 -0.45750948E-04  0.21316395E-04 -0.74963780E-05 -0.47739067E-05  0.92662886E-05  0.57253646E-04
     21     50 -0.12909921E-03  0.10426586E-03  0.26251835E-02  0.17734836E-02 -0.33692382E-02  0.22385520E-03 -0.45240038E-04  0.21204113E-04 -0.74206076E-05 -0.47233722E-05  0.91683438E-05  0.56772680E-04
     22     10 -0.12719420E-03  0.10650403E-03  0.26253891E-02  0.17620193E-02 -0.34003444E-02  0.22613845E-03 -0.44768248E-04  0.21968105E-04 -0.74054400E-05 -0.46866563E-05  0.92308535E-05  0.57495463E-04
     22     20 -0.12752583E-03  0.10666870E-03  0.26279670E-02  0.17634263E-02 -0.34034782E-02  0.22651097E-03 -0.44561901E-04  0.21916505E-04 -0.73652512E-05 -0.46615944E-05  0.91793540E-05  0.57293440E-04
     22     30 -0.12904109E-03  0.10731048E-03  0.26407640E-02  0.17692480E-02 -0.34191863E-02  0.22803955E-03 -0.44148929E-04  0.21824441E-04 -0.73077523E-05 -0.46228102E-05  0.91039304E-05  0.56903855E-04
     22     40 -0.12902665E-03  0.10739389E-03  0.26448979E-02  0.17718034E-02 -0.34242922E-02  0.22820013E-03 -0.43668061E-04  0.21695956E-04 -0.72359112E-05 -0.45745649E-05  0.90107474E-05  0.56423340E-04
     22     50 -0.12844847E-03  0.10722880E-03  0.26464288E-02  0.17730875E-02 -0.34260669E-02  0.22767912E-03 -0.43200754E-04  0.21578098E-04 -0.71655713E-05 -0.45281358E-05  0.89191223E-05  0.55965089E-04
     23     10 -0.12650723E-03  0.10946392E-03  0.26466378E-02  0.17610165E-02 -0.34571681E-02  0.22996935E-03 -0.42732320E-04  0.22301674E-04 -0.71515635E-05 -0.44921057E-05  0.89796113E-05  0.56651423E-04
     23     20 -0.12677340E-03  0.10961208E-03  0.26486722E-02  0.17620061E-02 -0.34596065E-02  0.23026839E-03 -0.42543772E-04  0.22246250E-04 -0.71155738E-05 -0.44702942E-05  0.89332863E-05  0.56456525E-04
     23     30 -0.12773508E-03  0.11005488E-03  0.26586481E-02  0.17658063E-02 -0.34717277E-02  0.23115271E-03 -0.42166824E-04  0.22143108E-04 -0.70603424E-05 -0.44332721E-05  0.88603097E-05  0.56077242E-04
     23     40 -0.12743678E-03  0.11000817E-03  0.26620151E-02  0.17678461E-02 -0.34759139E-02  0.23096168E-03 -0.41725615E-04  0.22013162E-04 -0.69927078E-05 -0.43883326E-05  0.87719613E-05  0.55621554E-04
     23     50 -0.12696120E-03  0.10986359E-03  0.26635207E-02  0.17690891E-02 -0.34776875E-02  0.23052758E-03 -0.41300859E-04  0.21880842E-04 -0.69260410E-05 -0.43449028E-05  0.86846433E-05  0.55173677E-04
     24     10 -0.12499759E-03  0.11207722E-03  0.26637474E-02  0.17564358E-02 -0.35087387E-02  0.23281115E-03 -0.40835302E-04  0.22568911E-04 -0.69127229E-05 -0.43092272E-05  0.87427395E-05  0.55827949E-04
     24     20 -0.12521906E-03  0.11220561E-03  0.26654527E-02  0.17572570E-02 -0.35107922E-02  0.23306174E-03 -0.40661420E-04  0.22513331E-04 -0.68794852E-05 -0.42892156E-05  0.86996231E-05  0.55642675E-04
     24     30 -0.12573958E-03  0.11246418E-03  0.26736794E-02  0.17603243E-02 -0.35209092E-02  0.23348232E-03 -0.40318749E-04  0.22396495E-04 -0.68266734E-05 -0.42543156E-05  0.86295081E-05  0.55268767E-04
     24     40 -0.12530243E-03  0.11233210E-03  0.26767239E-02  0.17622534E-02 -0.35247762E-02  0.23311928E-03 -0.39915299E-04  0.22259392E-04 -0.67618674E-05 -0.42119410E-05  0.85445071E-05  0.54829117E-04
     24     50 -0.12493654E-03  0.11221522E-03  0.26781321E-02  0.17634088E-02 -0.35264557E-02  0.23279403E-03 -0.39525139E-04  0.22123606E-04 -0.66976545E-05 -0.41706095E-05  0.84600267E-05  0.54399835E-04
     25     10 -0.12294625E-03  0.11439414E-03  0.26783664E-02  0.17501734E-02 -0.35574153E-02  0.23505166E-03 -0.39061878E-04  0.22780675E-04 -0.66848826E-05 -0.41351824E-05  0.85157003E-05  0.55026148E-04
     25     20 -0.12313639E-03  0.11450612E-03  0.26799166E-02  0.17510171E-02 -0.35593440E-02  0.23528110E-03 -0.38903088E-04  0.22721144E-04 -0.66537970E-05 -0.41162727E-05  0.84749027E-05  0.54845863E-04
     25     30 -0.12338942E-03  0.11464166E-03  0.26873064E-02  0.17543199E-02 -0.35688011E-02  0.23549771E-03 -0.38591852E-04  0.22593416E-04 -0.66030378E-05 -0.40833363E-05  0.84072336E-05  0.54478612E-04
     25     40 -0.12293911E-03  0.11447970E-03  0.26902623E-02  0.17563283E-02 -0.35726642E-02  0.23512799E-03 -0.38221179E-04  0.22454061E-04 -0.65409297E-05 -0.40434150E-05  0.83254359E-05  0.54057713E-04
     25     50 -0.12267023E-03  0.11439414E-03  0.26915769E-02  0.17573894E-02 -0.35742417E-02  0.23490677E-03 -0.37859997E-04  0.22321074E-04 -0.64789862E-05 -0.40039450E-05  0.82435379E-05  0.53651181E-04
     26     10 -0.12065198E-03  0.11653437E-03  0.26918120E-02  0.17435623E-02 -0.36050941E-02  0.23713120E-03 -0.37397736E-04  0.22952221E-04 -0.64667912E-05 -0.39687836E-05  0.82969550E-05  0.54254235E-04
     26     20 -0.12082755E-03  0.11663989E-03  0.26932903E-02  0.17445003E-02 -0.36070159E-02  0.23736809E-03 -0.37251236E-04  0.22892711E-04 -0.64376039E-05 -0.39507063E-05  0.82581227E-05  0.54082136E-04
     26     30 -0.12095632E-03  0.11671596E-03  0.27001623E-02  0.17483093E-02 -0.36162630E-02  0.23757658E-03 -0.36964770E-04  0.22765492E-04 -0.63890392E-05 -0.39197636E-05  0.81930942E-05  0.53731621E-04
     26     40 -0.12056148E-03  0.11656456E-03  0.27031469E-02  0.17504355E-02 -0.36202487E-02  0.23728291E-03 -0.36620955E-04  0.22630882E-04 -0.63300080E-05 -0.38823754E-05  0.81149311E-05  0.53334515E-04
     26     50 -0.12034110E-03  0.11649689E-03  0.27043973E-02  0.17514244E-02 -0.36217546E-02  0.23711737E-03 -0.36285774E-04  0.22501851E-04 -0.62710520E-05 -0.38451381E-05  0.80364421E-05  0.52950268E-04
     27     10 -0.11829214E-03  0.11859776E-03  0.27046214E-02  0.17369876E-02 -0.36524848E-02  0.23930491E-03 -0.35824253E-04  0.23108821E-04 -0.62594204E-05 -0.38102718E-05  0.80877246E-05  0.53531619E-04
     27     20 -0.11846125E-03  0.11870275E-03  0.27060077E-02  0.17379704E-02 -0.36543565E-02  0.23955837E-03 -0.35688108E-04  0.23051588E-04 -0.62322607E-05 -0.37931670E-05  0.80510852E-05  0.53369343E-04
     27     30 -0.11855677E-03  0.11876591E-03  0.27123160E-02  0.17420479E-02 -0.36632258E-02  0.23984595E-03 -0.35421527E-04  0.22931363E-04 -0.61865010E-05 -0.37645117E-05  0.79894687E-05  0.53040805E-04
     27     40 -0.11823134E-03  0.11864344E-03  0.27153342E-02  0.17442252E-02 -0.36673117E-02  0.23963808E-03 -0.35102415E-04  0.22800612E-04 -0.61308827E-05 -0.37297451E-05  0.79153056E-05  0.52664922E-04
     27     50 -0.11802432E-03  0.11858359E-03  0.27165271E-02  0.17451186E-02 -0.36687361E-02  0.23947724E-03 -0.34790133E-04  0.22677394E-04 -0.60756421E-05 -0.36951123E-05  0.78411289E-05  0.52303367E-04
     28     10 -0.11593643E-03  0.12064330E-03  0.27167431E-02  0.17300674E-02 -0.36993387E-02  0.24161863E-03 -0.34329983E-04  0.23259454E-04 -0.60646259E-05 -0.36605882E-05  0.78904937E-05  0.52862063E-04
     28     20 -0.11609743E-03  0.12074811E-03  0.27180416E-02  0.17310352E-02 -0.37011287E-02  0.24187674E-03 -0.34202591E-04  0.23206088E-04 -0.60392172E-05 -0.36444787E-05  0.78558163E-05  0.52710646E-04
     28     30 -0.11623357E-03  0.12083725E-03  0.27239711E-02  0.17351533E-02 -0.37096712E-02  0.24227366E-03 -0.33952500E-04  0.23095316E-04 -0.59959120E-05 -0.36177171E-05  0.77970835E-05  0.52405215E-04
     28     40 -0.11594930E-03  0.12073475E-03  0.27269958E-02  0.17372830E-02 -0.37137776E-02  0.24209238E-03 -0.33655228E-04  0.22969779E-04 -0.59443810E-05 -0.35859012E-05  0.77277872E-05  0.52050455E-04
     28     50 -0.11570847E-03  0.12065919E-03  0.27281202E-02  0.17380596E-02 -0.37151003E-02  0.24186919E-03 -0.33364955E-04  0.22849765E-04 -0.58932524E-05 -0.35541079E-05  0.76584700E-05  0.51707570E-04
     29     10 -0.11357753E-03  0.12267535E-03  0.27283248E-02  0.17223913E-02 -0.37455577E-02  0.24395777E-03 -0.32906412E-04  0.23406898E-04 -0.58829829E-05 -0.35200209E-05  0.77062635E-05  0.52243343E-04
     29     20 -0.11372755E-03  0.12277885E-03  0.27295781E-02  0.17233077E-02 -0.37472873E-02  0.24420354E-03 -0.32786788E-04  0.23357439E-04 -0.58589875E-05 -0.35049045E-05  0.76732525E-05  0.52102197E-04
     29     30 -0.11391907E-03  0.12290426E-03  0.27354879E-02  0.17273496E-02 -0.37558011E-02  0.24465778E-03 -0.32551545E-04  0.23255525E-04 -0.58185343E-05 -0.34801622E-05  0.76179030E-05  0.51818190E-04
     29     40 -0.11364277E-03  0.12280653E-03  0.27385160E-02  0.17293651E-02 -0.37599007E-02  0.24444385E-03 -0.32274169E-04  0.23135022E-04 -0.57709105E-05 -0.34510729E-05  0.75532615E-05  0.51483053E-04
     29     50 -0.11334970E-03  0.12270301E-03  0.27395596E-02  0.17300123E-02 -0.37610987E-02  0.24412532E-03 -0.32004222E-04  0.23017872E-04 -0.57235521E-05 -0.34218943E-05  0.74884412E-05  0.51157213E-04
     30     10 -0.11117136E-03  0.12467178E-03  0.27397592E-02  0.17137341E-02 -0.37914007E-02  0.24615227E-03 -0.31547053E-04  0.23551142E-04 -0.57139638E-05 -0.33881950E-05  0.75347391E-05  0.51670921E-04
     30     20 -0.11130489E-03  0.12476838E-03  0.27410767E-02  0.17146212E-02 -0.37931914E-02  0.24636247E-03 -0.31435046E-04  0.23504292E-04 -0.56909574E-05 -0.33739518E-05  0.75029232E-05  0.51538204E-04
     30     30 -0.11152732E-03  0.12491452E-03  0.27474990E-02  0.17186738E-02 -0.38022799E-02  0.24677851E-03 -0.31214280E-04  0.23408469E-04 -0.56534476E-05 -0.33511974E-05  0.74511023E-05  0.51271818E-04
     30     40 -0.11121647E-03  0.12479100E-03  0.27504395E-02  0.17204904E-02 -0.38062336E-02  0.24646233E-03 -0.30955538E-04  0.23291776E-04 -0.56093379E-05 -0.33244970E-05  0.73906873E-05  0.50953856E-04
     30     50 -0.11086505E-03  0.12464557E-03  0.27513882E-02  0.17210180E-02 -0.38072958E-02  0.24603289E-03 -0.30704176E-04  0.23177221E-04 -0.55651758E-05 -0.32975504E-05  0.73297005E-05  0.50643482E-04
     31     10 -0.10864377E-03  0.12656246E-03  0.27515828E-02  0.17041366E-02 -0.38374279E-02  0.24799532E-03 -0.30248226E-04  0.23687710E-04 -0.55560825E-05 -0.32641469E-05  0.73744154E-05  0.51136020E-04
     31     20 -0.10875336E-03  0.12664322E-03  0.27530273E-02  0.17050155E-02 -0.38393610E-02  0.24814781E-03 -0.30144186E-04  0.23641376E-04 -0.55337776E-05 -0.32507255E-05  0.73434806E-05  0.51009082E-04
     31     30 -0.10891117E-03  0.12675113E-03  0.27601216E-02  0.17090632E-02 -0.38492174E-02  0.24836136E-03 -0.29938774E-04  0.23547716E-04 -0.54991733E-05 -0.32298963E-05  0.72952087E-05  0.50755622E-04
     31     40 -0.10855556E-03  0.12658352E-03  0.27629205E-02  0.17106605E-02 -0.38529572E-02  0.24792496E-03 -0.29697498E-04  0.23434033E-04 -0.54576768E-05 -0.32049827E-05  0.72379299E-05  0.50452959E-04
     31     50 -0.10817402E-03  0.12639940E-03  0.27637899E-02  0.17111091E-02 -0.38539135E-02  0.24741683E-03 -0.29462755E-04  0.23322544E-04 -0.54158466E-05 -0.31797184E-05  0.71797255E-05  0.50157347E-04
     32     10 -0.10591898E-03  0.12826086E-03  0.27639832E-02  0.16936345E-02 -0.38838667E-02  0.24931625E-03 -0.29007694E-04  0.23811694E-04 -0.54072303E-05 -0.31466068E-05  0.72229585E-05  0.50629960E-04
     32     20 -0.10599894E-03  0.12831477E-03  0.27655433E-02  0.16945077E-02 -0.38859373E-02  0.24939523E-03 -0.28911826E-04  0.23764308E-04 -0.53857286E-05 -0.31340861E-05  0.71930605E-05  0.50506724E-04
     32     30 -0.10600058E-03  0.12831427E-03  0.27730554E-02  0.16984190E-02 -0.38962612E-02  0.24926921E-03 -0.28722481E-04  0.23669866E-04 -0.53536870E-05 -0.31149294E-05  0.71479504E-05  0.50262550E-04
     32     40 -0.10561873E-03  0.12809647E-03  0.27756902E-02  0.16998285E-02 -0.38997730E-02  0.24873707E-03 -0.28497647E-04  0.23558426E-04 -0.53140666E-05 -0.30913489E-05  0.70929057E-05  0.49973414E-04
     32     50 -0.10525214E-03  0.12788718E-03  0.27765011E-02  0.17002432E-02 -0.39006618E-02  0.24820823E-03 -0.28277825E-04  0.23450215E-04 -0.52740155E-05 -0.30674314E-05  0.70368269E-05  0.49691710E-04
     33     10 -0.10297744E-03  0.12969005E-03  0.27766927E-02  0.16821829E-02 -0.39304204E-02  0.25004913E-03 -0.27823444E-04  0.23919322E-04 -0.52658565E-05 -0.30346055E-05  0.70786608E-05  0.50145516E-04
     33     20 -0.10303473E-03  0.12971599E-03  0.27782857E-02  0.16830257E-02 -0.39325321E-02  0.25006673E-03 -0.27735193E-04  0.23870855E-04 -0.52453335E-05 -0.30229909E-05  0.70500082E-05  0.50025525E-04
     33     30 -0.10286196E-03  0.12958105E-03  0.27857268E-02  0.16866321E-02 -0.39427288E-02  0.24960491E-03 -0.27561247E-04  0.23775222E-04 -0.52151341E-05 -0.30050694E-05  0.70071566E-05  0.49789461E-04
     33     40 -0.10249452E-03  0.12932869E-03  0.27882328E-02  0.16879294E-02 -0.39460793E-02  0.24904490E-03 -0.27351559E-04  0.23665839E-04 -0.51773396E-05 -0.29828259E-05  0.69543409E-05  0.49512669E-04
     33     50 -0.10218632E-03  0.12911897E-03  0.27889951E-02  0.16883388E-02 -0.39469208E-02  0.24856436E-03 -0.27145529E-04  0.23560495E-04 -0.51388640E-05 -0.29601256E-05  0.69001571E-05  0.49243555E-04
     34     10 -0.99904764E-04  0.13086471E-03  0.27891775E-02  0.16696958E-02 -0.39764576E-02  0.25035574E-03 -0.26691888E-04  0.24010526E-04 -0.51310548E-05 -0.29275509E-05  0.69405495E-05  0.49679411E-04
     34     20 -0.99962679E-04  0.13087394E-03  0.27906916E-02  0.16704706E-02 -0.39784706E-02  0.25035358E-03 -0.26609948E-04  0.23962392E-04 -0.51116417E-05 -0.29167805E-05  0.69132838E-05  0.49563774E-04
     34     30 -0.99712113E-04  0.13065644E-03  0.27975877E-02  0.16736642E-02 -0.39879598E-02  0.24975407E-03 -0.26449002E-04  0.23867543E-04 -0.50831145E-05 -0.29000100E-05  0.68725032E-05  0.49336850E-04
     34     40 -0.99405507E-04  0.13040026E-03  0.27999931E-02  0.16749218E-02 -0.39912140E-02  0.24925622E-03 -0.26253427E-04  0.23759863E-04 -0.50468315E-05 -0.28788961E-05  0.68214893E-05  0.49071157E-04
     34     50 -0.99183541E-04  0.13021737E-03  0.28007069E-02  0.16753241E-02 -0.39920021E-02  0.24887760E-03 -0.26060195E-04  0.23657298E-04 -0.50099692E-05 -0.28574397E-05  0.67692777E-05  0.48813853E-04
     35     10 -0.96899282E-04  0.13191106E-03  0.28008782E-02  0.16561021E-02 -0.40212928E-02  0.25062631E-03 -0.25607346E-04  0.24088957E-04 -0.50025688E-05 -0.28251335E-05  0.68083914E-05  0.49232342E-04
     35     20 -0.96984696E-04  0.13192673E-03  0.28022378E-02  0.16567901E-02 -0.40231094E-02  0.25066237E-03 -0.25530386E-04  0.24042617E-04 -0.49843677E-05 -0.28151719E-05  0.67826475E-05  0.49122272E-04
     35     30 -0.96842692E-04  0.13175668E-03  0.28084734E-02  0.16596628E-02 -0.40317770E-02  0.25027708E-03 -0.25379877E-04  0.23950292E-04 -0.49568182E-05 -0.27991831E-05  0.67430314E-05  0.48905162E-04
     35     40 -0.96617937E-04  0.13152800E-03  0.28107457E-02  0.16608812E-02 -0.40348862E-02  0.24990323E-03 -0.25196667E-04  0.23845103E-04 -0.49225246E-05 -0.27794973E-05  0.66944843E-05  0.48650500E-04
     35     50 -0.96461480E-04  0.13137874E-03  0.28113533E-02  0.16612385E-02 -0.40355443E-02  0.24962027E-03 -0.25016217E-04  0.23743874E-04 -0.48875548E-05 -0.27594358E-05  0.66446257E-05  0.48402938E-04
     36     10 -0.94170136E-04  0.13302940E-03  0.28115017E-02  0.16414367E-02 -0.40645543E-02  0.25133401E-03 -0.24564380E-04  0.24157558E-04 -0.48805632E-05 -0.27273645E-05  0.66825269E-05  0.48804374E-04
     36     20 -0.94303519E-04  0.13307731E-03  0.28126786E-02  0.16420392E-02 -0.40661401E-02  0.25146182E-03 -0.24491370E-04  0.24113970E-04 -0.48633828E-05 -0.27180009E-05  0.66580269E-05  0.48700615E-04
     36     30 -0.94422716E-04  0.13308321E-03  0.28182313E-02  0.16446821E-02 -0.40739818E-02  0.25159161E-03 -0.24348617E-04  0.24026170E-04 -0.48368813E-05 -0.27028303E-05  0.66196855E-05  0.48494426E-04
     36     40 -0.94294553E-04  0.13291927E-03  0.28203666E-02  0.16458610E-02 -0.40769437E-02  0.25139806E-03 -0.24176803E-04  0.23923411E-04 -0.48044905E-05 -0.26845399E-05  0.65735122E-05  0.48250058E-04
     36     50 -0.94180973E-04  0.13281058E-03  0.28208510E-02  0.16461404E-02 -0.40774324E-02  0.25119702E-03 -0.24008410E-04  0.23823411E-04 -0.47715268E-05 -0.26659018E-05  0.65261752E-05  0.48011586E-04
     37     10 -0.91867095E-04  0.13442662E-03  0.28209754E-02  0.16257648E-02 -0.41061406E-02  0.25287702E-03 -0.23557799E-04  0.24219462E-04 -0.47648172E-05 -0.26340339E-05  0.65627858E-05  0.48396243E-04
     37     20 -0.92050100E-04  0.13452230E-03  0.28220187E-02  0.16263159E-02 -0.41075632E-02  0.25311730E-03 -0.23488586E-04  0.24178273E-04 -0.47485082E-05 -0.26251490E-05  0.65393259E-05  0.48298224E-04
     37     30 -0.92512228E-04  0.13479610E-03  0.28271610E-02  0.16289131E-02 -0.41149643E-02  0.25392799E-03 -0.23352377E-04  0.24094898E-04 -0.47231283E-05 -0.26108492E-05  0.65023938E-05  0.48102101E-04
     37     40 -0.92465031E-04  0.13471590E-03  0.28290884E-02  0.16299926E-02 -0.41176617E-02  0.25391856E-03 -0.23190697E-04  0.23995069E-04 -0.46926231E-05 -0.25939267E-05  0.64586136E-05  0.47867941E-04
     37     50 -0.92348691E-04  0.13463377E-03  0.28294502E-02  0.16301865E-02 -0.41179822E-02  0.25374684E-03 -0.23033431E-04  0.23896611E-04 -0.46616314E-05 -0.25766822E-05  0.64137835E-05  0.47638362E-04
     38     10 -0.89994578E-04  0.13622485E-03  0.28295586E-02  0.16092486E-02 -0.41463861E-02  0.25539676E-03 -0.22584096E-04  0.24275531E-04 -0.46552520E-05 -0.25450384E-05  0.64492512E-05  0.48006674E-04
     38     20 -0.90207493E-04  0.13637089E-03  0.28305454E-02  0.16097904E-02 -0.41477558E-02  0.25573521E-03 -0.22519181E-04  0.24235572E-04 -0.46396198E-05 -0.25365260E-05  0.64265624E-05  0.47913024E-04
     38     30 -0.90938179E-04  0.13689649E-03  0.28355073E-02  0.16124408E-02 -0.41550366E-02  0.25711617E-03 -0.22389016E-04  0.24156284E-04 -0.46153632E-05 -0.25230991E-05  0.63910733E-05  0.47726268E-04
     38     40 -0.90953200E-04  0.13691281E-03  0.28373224E-02  0.16134581E-02 -0.41576050E-02  0.25727903E-03 -0.22236725E-04  0.24059440E-04 -0.45864526E-05 -0.25073295E-05  0.63493097E-05  0.47501961E-04
